Course ID,Subject,Catalog,Long Title,Class Units,Component Code,Component Descr,Pre Requisite Description,Career,Equivalent Courses
47758,PERC,390,Performance Creation Studio,3.0,LAB,Laboratory,"Prerequisite: Prerequisite: FFAR250 or 248 & 249; PERC211, PERC212. Permission of the Department of Theatre is required.",UGRD,PROD 311 = PERC 390
47758,PERC,390,Performance Creation Studio,3.0,STU,Studio,"Prerequisite: Prerequisite: FFAR250 or 248 & 249; PERC211, PERC212. Permission of the Department of Theatre is required.",UGRD,PROD 311 = PERC 390
47762,PERC,490,Performance Creation Mainstage,6.0,LAB,Laboratory,"Prerequisite: Prerequisite: FFAR250 or 248 & 249; PERC211, PERC212. Permission of the Department of Theatre is required.",UGRD,PROD 415 = PERC 490
47762,PERC,490,Performance Creation Mainstage,6.0,STU,Studio,"Prerequisite: Prerequisite: FFAR250 or 248 & 249; PERC211, PERC212. Permission of the Department of Theatre is required.",UGRD,PROD 415 = PERC 490
47764,PERC,209,The Engaged Theatre Artist,3.0,LAB,Laboratory,,UGRD,
47764,PERC,209,The Engaged Theatre Artist,3.0,STU,Studio,,UGRD,
47765,PERC,210,Performance Creation Studio I: Theory and Method,3.0,LAB,Laboratory,"Prerequisites: Prerequisite: ACTT209 or PERC209. If Prerequisites are not satisfied, permission of the Program Coordinator is required.",UGRD,TDEV 210 = PERC 210
47765,PERC,210,Performance Creation Studio I: Theory and Method,3.0,STU,Studio,"Prerequisites: Prerequisite: ACTT209 or PERC209. If Prerequisites are not satisfied, permission of the Program Coordinator is required.",UGRD,TDEV 210 = PERC 210
47766,PERC,298,Special Topics in Performance Creation,3.0,LEC,Lecture,,UGRD,
47766,PERC,298,Special Topics in Performance Creation,3.0,STU,Studio,,UGRD,
47767,PERC,351,Community Arts: The Art of Engagement,3.0,STU,Studio,Prerequisite PERC351,UGRD,TDEV 301 = PERC 351
47769,PERC,354,Popular Theatre,3.0,STU,Studio,"PrerequisiteUISITE: The following course must be completed previously: PERC321. If Prerequisites are not satisfied, permission of the Program Coordinator is required.",UGRD,TDEV 311 = PERC 354
47776,PERC,384,Performance Creation Studio II: Collaborative Practice,3.0,LAB,Laboratory,"PREQUISITE: PERC210. If Prerequisites are not satisfied, permission of the Department of Theatre is required.",UGRD,TDEV 314 = PERC 384
47776,PERC,384,Performance Creation Studio II: Collaborative Practice,3.0,STU,Studio,"PREQUISITE: PERC210. If Prerequisites are not satisfied, permission of the Department of Theatre is required.",UGRD,TDEV 314 = PERC 384
47778,PERC,415,Independent Study II,3.0,LEC,Lecture,,UGRD,TDEV 415 = PERC 415
47779,PERC,212,Introduction to Dramaturgy I,3.0,LEC,Lecture,,UGRD,THEA 211 = PERC 212
47780,PERC,303,Theatre History and Theory to 1800,3.0,LEC,Lecture,,UGRD,THEA 300=THEA 303=PERC 303
47781,PERC,306,"Theatre History and Theory, 1800 to Present",3.0,LEC,Lecture,,UGRD,THEA 306-404 = PERC 306
47782,PERC,356,Puppetry and Performing Object Workshop,3.0,LAB,Laboratory,"The following course must be completed previously: ACTT209 or PERC209 . If Prerequisites are not satisfied, permission of the Department of Theatre is required",UGRD,THEA 316 = PERC 356
47782,PERC,356,Puppetry and Performing Object Workshop,3.0,STU,Studio,"The following course must be completed previously: ACTT209 or PERC209 . If Prerequisites are not satisfied, permission of the Department of Theatre is required",UGRD,THEA 316 = PERC 356
47783,PERC,318,Playwriting I,3.0,STU,Studio,24 Credits and Enrolment in a Program of The Department of Theatre,UGRD,THEA 341 = PERC 318
47784,PERC,362,Playwriting II,3.0,STU,Studio,Prerequisite PERC362,UGRD,THEA 342 = PERC 362
47785,PERC,398,Special Topics in Performance Creation,3.0,LAB,Laboratory,for students with second-year standing (at least 24 credits completed),UGRD,
47785,PERC,398,Special Topics in Performance Creation,3.0,SEM,Seminar,for students with second-year standing (at least 24 credits completed),UGRD,
47785,PERC,398,Special Topics in Performance Creation,3.0,STU,Studio,for students with second-year standing (at least 24 credits completed),UGRD,
47786,PERC,399,Special Topics in Performance Creation,6.0,SEM,Seminar,,UGRD,
47786,PERC,399,Special Topics in Performance Creation,6.0,STU,Studio,,UGRD,
47844,PERC,405,Independent Study I,3.0,LEC,Lecture,,UGRD,THEA 405 = TDEV 405 = PERC 405
47845,PERC,311,Directing I,3.0,LAB,Laboratory,for students with second-year standing (at least 24 credits completed),UGRD,THEA 411 = PERC 311
47845,PERC,311,Directing I,3.0,STU,Studio,for students with second-year standing (at least 24 credits completed),UGRD,THEA 411 = PERC 311
47846,PERC,498,Special Topics in Performance Creation,3.0,LAB,Laboratory,,UGRD,
47846,PERC,498,Special Topics in Performance Creation,3.0,SEM,Seminar,,UGRD,
47846,PERC,498,Special Topics in Performance Creation,3.0,STU,Studio,,UGRD,
47847,PERC,499,Special Topics in Performance Creation,6.0,SEM,Seminar,,GRAD,
47847,PERC,499,Special Topics in Performance Creation,6.0,STU,Studio,,GRAD,
49679,PERC,462,Playwriting II,3.0,LEC,Lecture,Prerequisite: PERC318 and 30 credits completed in the Specialization in Performance Creation,UGRD,
49719,PERC,412,Expanded Dramaturgical Practice,3.0,SEM,Seminar,Prerequisite: PERC212 and completion of 30 credits in the Department of Theatre or permission of the Department of Theatre.,UGRD,
49724,PERC,464,Oral History Performance,3.0,SEM,Seminar,Prerequisite: ACTT209 or PERC209 and 30 credits completed in a program of the Department of Theatre or permission of the Department of Theatre,UGRD,
49725,PERC,486,Site-specific Performance Practice,3.0,STU,Studio,Prerequisite: 30 credits completed in a program of the Department of Theatre or permission of the Department of Theatre,UGRD,
50412,PERC,355,The Arts of Listening and Interviewing,3.0,SEM,Seminar,,UGRD,
50412,PERC,355,The Arts of Listening and Interviewing,3.0,STU,Studio,,UGRD,
50413,PERC,422,INDIGENOUS STORYTELLING,3.0,STU,Studio,"Prerequisite: Students must complete 24 credits in a program of the Department of Theatre prior to enrolling. If Prerequisites are not satisfied, permission of the Program Coordinator is required.",UGRD,
50414,PERC,488,SHORT WORKS FESTIVAL,3.0,STU,Studio,"Prerequisite: Prerequisite: FFAR250 or 248 & 249; PERC211, PERC212. Permission of the Department of Theatre is required.",UGRD,
50415,PERC,496,PERFORMANCE CREATION FIELD SCHOOL,3.0,STU,Studio,for students with second-year standing (at least 24 credits completed),UGRD,
26485,PHIL,201,Problems of Philosophy,3.0,LEC,Lecture,,UGRD,
26488,PHIL,210,Critical Thinking,3.0,LEC,Lecture,,UGRD,
26493,PHIL,214,Deductive Logic,3.0,CON,Conference,Students who have taken PHIL212 may not take this course for credit.,UGRD,PHIL 214 = PHIL 321
26493,PHIL,214,Deductive Logic,3.0,LEC,Lecture,Students who have taken PHIL212 may not take this course for credit.,UGRD,PHIL 214 = PHIL 321
26494,PHIL,216,Introduction to the Philosophy of Language,3.0,LEC,Lecture,,UGRD,
26495,PHIL,220,Introduction to the Philosophy of Science,3.0,CON,Conference,Students who have taken INTE250 or PHIL228 may not take this course for credit.,UGRD,PHIL 220 = PHIL 228
26495,PHIL,220,Introduction to the Philosophy of Science,3.0,LEC,Lecture,Students who have taken INTE250 or PHIL228 may not take this course for credit.,UGRD,PHIL 220 = PHIL 228
26503,PHIL,226,Introduction to Philosophy of Mind,3.0,LEC,Lecture,"Students must not have taken the following courses: PHIL325, PHIL425.",UGRD,PHIL226 = PHIL225
26503,PHIL,226,Introduction to Philosophy of Mind,3.0,LEC,Lecture,"Students must not have taken the following courses: PHIL325, PHIL425.",UGRD,
26508,PHIL,232,Introduction to Ethics,3.0,CON,Conference,"Students must not have taken the following courses: PHIL330, PHIL371, PHIL430.",UGRD,
26508,PHIL,232,Introduction to Ethics,3.0,LEC,Lecture,"Students must not have taken the following courses: PHIL330, PHIL371, PHIL430.",UGRD,
26509,PHIL,233,APPLIED ETHICS,3.0,LEC,Lecture,Students must not have taken the following course: PHIL330.,UGRD,
26511,PHIL,235,Biomedical Ethics,3.0,LEC,Lecture,Students must not have taken the following course: PHIL330.,UGRD,PHIL 235 = PHIL 248
26512,PHIL,236,Environmental Ethics,3.0,LEC,Lecture,Students must not have taken the following course: PHIL330.,UGRD,
26514,PHIL,241,Philosophy of Human Rights,3.0,CON,Conference,Students must not have taken the following course: PHIL440.,UGRD,
26514,PHIL,241,Philosophy of Human Rights,3.0,LEC,Lecture,Students must not have taken the following course: PHIL440.,UGRD,
26522,PHIL,255,Philosophy of Leisure,3.0,LEC,Lecture,Prerequisite: 30 university credits.,UGRD,
26523,PHIL,260,Presocratics and Plato,3.0,CON,Conference,"Students must not have taken the following courses: PHIL261, PHIL360, PHIL361, PHIL362, PHIL480, PHIL481",UGRD,
26523,PHIL,260,Presocratics and Plato,3.0,LEC,Lecture,"Students must not have taken the following courses: PHIL261, PHIL360, PHIL361, PHIL362, PHIL480, PHIL481",UGRD,
26524,PHIL,261,Aristotle and Hellenistic Philosophy,3.0,CON,Conference,"Prerequisite: PHIL260; Students must not have taken the following courses: PHIL261, PHIL360, PHIL361, PHIL362, PHIL480, PHIL481",UGRD,
26524,PHIL,261,Aristotle and Hellenistic Philosophy,3.0,LEC,Lecture,"Prerequisite: PHIL260; Students must not have taken the following courses: PHIL261, PHIL360, PHIL361, PHIL362, PHIL480, PHIL481",UGRD,
26525,PHIL,263,Introduction to Epistemology,3.0,CON,Conference,"Students must not have taken the following courses: PHIL371, PHIL463",UGRD,
26525,PHIL,263,Introduction to Epistemology,3.0,LEC,Lecture,"Students must not have taken the following courses: PHIL371, PHIL463",UGRD,
26526,PHIL,265,Introduction to Metaphysics,3.0,CON,Conference,"Students must not have taken the following courses:PHIL463, PHIL465",UGRD,
26526,PHIL,265,Introduction to Metaphysics,3.0,LEC,Lecture,"Students must not have taken the following courses:PHIL463, PHIL465",UGRD,
26527,PHIL,266,Introduction to Philosophy of Religion,3.0,LEC,Lecture,,UGRD,PHIL 246 = PHIL 266
26531,PHIL,275,From Modern to Postmodern: Philosophical Thought and Cultural Critique,3.0,LEC,Lecture,,UGRD,PHIL 275 = PHIL 298D
26532,PHIL,285,Non-Western Philosophy,3.0,LEC,Lecture,,UGRD,
26561,PHIL,318,Philosophy of Biology,3.0,LEC,Lecture,Prerequisite: Three credits in Philosophy or permission of the Department.,UGRD,
26573,PHIL,324,Philosophy of Social Science,3.0,LEC,Lecture,"Prerequisite: Three credits in Philosophy or 12 credits in social science, or permission of the Department.",UGRD,PHIL 324 = PHIL 346
26574,PHIL,325,PHILOSOPHICAL PSYCHOLOGY,3.0,LEC,Lecture,"Prerequisite: PHIL226, or permission of the Department.",UGRD,
26580,PHIL,327,KINDS OF MINDS,3.0,LEC,Lecture,Prerequisite: Three credits of Philosophy or Computer Science or Psychology or Biology or permission of the Department.,UGRD,PHIL 327 = PHIL 354
26581,PHIL,328,Intermediate Philosophy of Science,3.0,LEC,Lecture,Prerequisite: Three credits in Philosophy or permission of the Department.,UGRD,
26584,PHIL,330,Contemporary Ethical Theory,3.0,LEC,Lecture,Prerequisite: PHIL232 or PHIL233 or PHIL234 or PHIL235 or PHIL236 or PHIL241 or permission of the Department.,UGRD,PHIL 330 = PHIL 362
26592,PHIL,333,Philosophical Ideas in Literature,3.0,LEC,Lecture,,UGRD,
26602,PHIL,342,Political Philosophy,3.0,LEC,Lecture,"Prerequisite: Three credits in Philosophy or Political Science, or permission of the Department.",UGRD,
26603,PHIL,343,Philosophy of Law: General Jurisprudence,3.0,LEC,Lecture,,UGRD,PHIL 343 = PHIL 357
26605,PHIL,345,Legal Philosophy: Legal Rights and Duties,3.0,LEC,Lecture,,UGRD,PHIL 345 = PHIL 358
26612,PHIL,352,Philosophy of History,3.0,LEC,Lecture,"Prerequisite: Three credits in History or Philosophy, or permission of the Department.",UGRD,
26621,PHIL,360,Early Modern Philosophy I: 17th Century,3.0,LEC,Lecture,"Prerequisite: 12 credits in Philosophy including PHIL260 and 261, or permission of the Department.",UGRD,
26624,PHIL,361,Early Modern Philosophy II: 18th Century,3.0,LEC,Lecture,"Prerequisite: 12 credits in Philosophy including PHIL260 and 261, or permission of the Department.",UGRD,
26625,PHIL,362,Medieval Philosophy,3.0,LEC,Lecture,"Prerequisite: PHIL260 or 261, or permission of the Department.",UGRD,PHIL 330 = PHIL 362
26625,PHIL,362,Medieval Philosophy,3.0,LEC,Lecture,"Prerequisite: PHIL260 or 261, or permission of the Department.",UGRD,PHIL362 = PHIL363
26629,PHIL,364,Intermediate Epistemology,3.0,LEC,Lecture,Prerequisite: Three credits in Philosophy or permission of the Department.,UGRD,
26638,PHIL,371,Philosophy of Feminism,3.0,LEC,Lecture,Prerequisite: PHIL232 or PHIL263 or permission of the department.,UGRD,
26643,PHIL,374,KANT & 19TH CENTURY PHILOSOPHY,3.0,LEC,Lecture,Prerequisite: Six credits in Philosophy or permission of the Department.,UGRD,
26651,PHIL,377,20th-Century Continental Philosophy,3.0,LEC,Lecture,Prerequisite: Six credits in Philosophy or permission of the Department.,UGRD,
26661,PHIL,385,Marxism,3.0,LEC,Lecture,,UGRD,
26663,PHIL,387,Existentialism,3.0,LEC,Lecture,,UGRD,PHIL387 = PHIL312 = PHIL386
26663,PHIL,387,Existentialism,3.0,LEC,Lecture,,UGRD,
26664,PHIL,389,Epistemology and Ethics in the Digital Age,3.0,LEC,Lecture,,UGRD,PHIL 347 = PHIL 389
26708,PHIL,414,Advanced Topics in Logic,3.0,LEC,Lecture,"Prerequisite: PHIL214, or permission of the Department.",UGRD,PHIL 414 = PHIL 422
26710,PHIL,416,Philosophy of Language,3.0,LEC,Lecture,Prerequisite: 12 credits in Philosophy or permission of the Department.,UGRD,
26712,PHIL,420,Advanced Philosophy of Science,3.0,LEC,Lecture,Prerequisite: 12 credits in Philosophy or permission of the Department.,UGRD,
26722,PHIL,430,Advanced Studies in Ethics,3.0,LEC,Lecture,"Prerequisite: PHIL232 or PHIL330, or permission of the Department.",UGRD,
26729,PHIL,440,Advanced Political Philosophy,3.0,LEC,Lecture,"Prerequisite: PHIL241 or PHIL342, or permission of the Department.",UGRD,
26732,PHIL,441,Philosophical Foundations of Biology,3.0,LEC,Lecture,Prerequisite: 12 credits of Philosophy courses or permission of the Department.,UGRD,
26741,PHIL,463,Current Research in Epistemology,3.0,LEC,Lecture,"Prerequisite: PHIL263 or 265 or 364 or 365, and 12 credits in Philosophy, or permission of the Department.",UGRD,
26742,PHIL,465,Current Research in Metaphysics,3.0,LEC,Lecture,"Prerequisite: PHIL263 or 265 or 364 or 365, and 12 credits in Philosophy, or permission of the Department.",UGRD,
26749,PHIL,471,Advanced Topics in Feminist Theory,3.0,LEC,Lecture,"Prerequisite: PHIL371, or permission of the Department.",UGRD,
26752,PHIL,472,Advanced Topics in Phenomenology,3.0,LEC,Lecture,"Prerequisite: 12 credits in Philosophy, or permission of the Department.",UGRD,
26756,PHIL,473,Advanced Topics in Continental Philosophy,3.0,LEC,Lecture,"Prerequisite: 12 credits in Philosophy including PHIL374 or 377, or permission of the Department.",UGRD,PHIL 412 = PHIL 473
26756,PHIL,473,Advanced Topics in Continental Philosophy,3.0,LEC,Lecture,"Prerequisite: 12 credits in Philosophy including PHIL374 or 377, or permission of the Department.",UGRD,
26757,PHIL,474,Current Research Topics in Continental Philosophy,3.0,LEC,Lecture,"Prerequisite: 12 credits in Philosophy including PHIL374 or 377, or permission of the Department.",UGRD,PHIL 417 = PHIL 474
26757,PHIL,474,Current Research Topics in Continental Philosophy,3.0,LEC,Lecture,"Prerequisite: 12 credits in Philosophy including PHIL374 or 377, or permission of the Department.",UGRD,
26759,PHIL,480,Plato,3.0,LEC,Lecture,"Prerequisite: 12 credits in Philosophy including PHIL260 and 261, or permission of the Department.",UGRD,
26760,PHIL,481,Aristotle,3.0,LEC,Lecture,"Prerequisite: 12 credits in Philosophy including PHIL260 and 261, or permission of the Department.",UGRD,
26761,PHIL,483,Advanced Topics in the History of Philosophy,3.0,LEC,Lecture,"Prerequisite: 12 credits in Philosophy, or permission of the Department.",UGRD,
26762,PHIL,485,Kant,3.0,LEC,Lecture,Prerequisite: 12 credits in Philosophy or permission of the Department.,UGRD,
26763,PHIL,486,HEGEL,3.0,LEC,Lecture,Prerequisite: 12 credits in Philosophy or permission of the Department.,UGRD,
26764,PHIL,487,Origins of Analytic Philosophy,3.0,LEC,Lecture,Prerequisite: 12 credits in Philosophy or permission of the Department.,UGRD,PHIL 467 = PHIL 487
26765,PHIL,488,Topics in 20th‑Century Analytic Philosophy,3.0,LEC,Lecture,Prerequisite: 12 credits in Philosophy or permission of the Department.,UGRD,PHIL 468 = PHIL 488
26766,PHIL,489,Phenomenology,3.0,LEC,Lecture,Prerequisite: 12 credits in Philosophy or permission of the Department.,UGRD,PHIL 449 = PHIL 489
26767,PHIL,490,Advanced Continental Philosophy,3.0,LEC,Lecture,"Prerequisite:12 credits in Philosophy, including PHIL374 or PHIL377, or permission of the Department.",UGRD,
26774,PHIL,495,SPECIAL TOPICS IN PHILOSOPHY,3.0,LEC,Lecture,,UGRD,
26775,PHIL,496,Tutorial in Philosophy,3.0,LEC,Lecture,,UGRD,
26802,PHIL,497,TUTORIAL IN PHILOSOPHY,3.0,LEC,Lecture,,UGRD,
26803,PHIL,497A,Tutorial in Philosphy - Wittgenstein's Philosophical Investigations,3.0,TUT,Tutorial,,UGRD,
26863,PHIL,530,BIOTECHNOLOGY,3.0,LEC,Lecture,,GRAD,
26865,PHIL,602,ADVANCED TOPICS IN PHIL,3.0,LEC,Lecture,,GRAD,
26868,PHIL,606,TOPICS IN HISTORY OF PHIL,3.0,LEC,Lecture,,GRAD,
26869,PHIL,607,Kant,3.0,LEC,Lecture,,GRAD,
26870,PHIL,609,SEL. TOPICS/HISTORY OF PHIL,3.0,LEC,Lecture,,GRAD,
26874,PHIL,621,Value Theory,3.0,LEC,Lecture,,GRAD,
26875,PHIL,623,Issues in Ethical Theory,3.0,LEC,Lecture,,GRAD,
26882,PHIL,629,Values and Biotechnology,3.0,SEM,Seminar,,GRAD,
26883,PHIL,630,ADVANCED TOPICS IN PHIL,3.0,LEC,Lecture,,GRAD,
26884,PHIL,633,SEL. TOPICS IN VALUE THEORY,3.0,LEC,Lecture,,GRAD,
26885,PHIL,634,Selected Topics in Epistemology,3.0,LEC,Lecture,,GRAD,
26888,PHIL,640,TOPICS IN METAPHYSICS,3.0,LEC,Lecture,,GRAD,
26890,PHIL,643,Selected Topics in Metaphysics,3.0,LEC,Lecture,,GRAD,
26892,PHIL,650,ADVANCED TOPICS IN PHIL,3.0,LEC,Lecture,,GRAD,
26896,PHIL,651,PHILOSOPHY OF LANGUAGE,3.0,LEC,Lecture,,GRAD,
26897,PHIL,655,PHIL OF THE SOCIAL SCIENCES,3.0,LEC,Lecture,,GRAD,
26901,PHIL,662,ADVANCED TOPICS IN PHIL,3.0,LEC,Lecture,,GRAD,
26903,PHIL,663,WITTGENSTEIN,3.0,LEC,Lecture,,GRAD,
26906,PHIL,666,STUDIES/ANALYTIC PHILOSOPHY,3.0,LEC,Lecture,,GRAD,
26908,PHIL,668,ADVANCED TOPICS IN PHIL,3.0,LEC,Lecture,,GRAD,
26915,PHIL,672,Tutorial,3.0,LEC,Lecture,,GRAD,
26928,PHIL,672M,TUTORIAL/RATIONALITY VALUES IN SCIENCE,3.0,TUT,Tutorial,,GRAD,
26944,PHIL,676,ADVANCED TOPICS IN PHIL,3.0,LEC,Lecture,,GRAD,
26946,PHIL,678,Topics in Current Research,3.0,SEM,Seminar,,GRAD,
26950,PHIL,680,CORE SEMINAR,3.0,LEC,Lecture,,GRAD,
37988,PHIL,658,Selected Topics in Continental Philosophy,3.0,LEC,Lecture,,GRAD,
42132,PHIL,612,Ancient Philosophy,3.0,LEC,Lecture,Students who have received credit for PHIL601 or PHIL602 may not take this course for credit.,GRAD,
42133,PHIL,615,19th-Century Philosophy,3.0,LEC,Lecture,,GRAD,
42134,PHIL,617,Origins of Analytic Philosophy,3.0,SEM,Seminar,,GRAD,
42138,PHIL,626,Political Philosophy,3.0,LEC,Lecture,,GRAD,
42153,PHIL,644,Philosophy of Science,3.0,LEC,Lecture,,GRAD,
42154,PHIL,646,Philosophy of Language,3.0,LEC,Lecture,,GRAD,
42156,PHIL,649,Phenomenology,3.0,LEC,Lecture,,GRAD,
42177,PHIL,693,Research,27.0,LEC,Lecture,,GRAD,
42178,PHIL,696,Monograph Thesis,27.0,THE,Thesis Research,,GRAD,
46967,PHIL,291,INTRO TO SPEC TOPICS IN PHIL,3.0,LEC,Lecture,,UGRD,
46968,PHIL,292,INTRO TO SPEC TOPICS IN PHIL,3.0,LEC,Lecture,,UGRD,
46969,PHIL,298,Introductory Topics in Philosophy,3.0,LEC,Lecture,,UGRD,
46970,PHIL,299,INTRODUCTORY TOPICS IN PHIL.,6.0,LEC,Lecture,,UGRD,
46971,PHIL,398,INTERMEDIATE SPECIAL TOPICS,3.0,LEC,Lecture,,UGRD,
46972,PHIL,399,INTERMED SPEC TOPICS IN PHIL,6.0,LEC,Lecture,,UGRD,
46973,PHIL,493,SPEC TOPICS IN PHILOSOPHY,6.0,LEC,Lecture,,UGRD,
46974,PHIL,498,Advanced Topics in Philosophy,3.0,LEC,Lecture,,UGRD,
46975,PHIL,499,ADVANCED TOPICS IN PHIL,6.0,LEC,Lecture,,UGRD,
47279,PHIL,616,Selected Topics in the History and Philosophy of Science,3.0,LEC,Lecture,,GRAD,
47330,PHIL,315,Intermediate Logic:  Themes and Problems,3.0,LEC,Lecture,,UGRD,
48452,PHIL,652,SELECTED TOPICS IN LOGIC,3.0,LEC,Lecture,Note: Students who have received credit for PHIL611 may not take this course for credit.,GRAD,
48776,PHIL,316,Intermediate Logic,3.0,LEC,Lecture,Prerequisite: PHIL214.,UGRD,
48777,PHIL,317,Inductive and Abductive Logic,3.0,LEC,Lecture,Prerequisite: PHIL210 or PHIL214 or permission of the Department.,UGRD,
48779,PHIL,482,Advanced Topics in Ancient Philosophy,3.0,LEC,Lecture,Prerequisite: PHIL260 and PHIL261.,UGRD,
48845,PHIL,641,Philosophical Foundations of Biology,3.0,LEC,Lecture,,GRAD,
48847,PHIL,656,Selected Topics in Analytic Philosophy,3.0,LEC,Lecture,,GRAD,PHIL656 = PHIL666
49239,PHIL,631,Theories of Justice,3.0,LEC,Lecture,,GRAD,
49240,PHIL,614,Modern Philosophy,3.0,LEC,Lecture,,GRAD,
49262,PHIL,475,Contemporary Issues in Analytic Philosophy,3.0,LEC,Lecture,,UGRD,
49581,PHIL,281,Philosophy in the Islamic World,3.0,LEC,Lecture,,UGRD,
49582,PHIL,380,Chinese Philosophy: From Han to the 19th Century,3.0,LEC,Lecture,,UGRD,
49584,PHIL,659,"Selected Topics in Metaphysics, Epistemology, or Philosophy of Science",3.0,LEC,Lecture,,GRAD,
50066,PHIL,280,Classical Chinese Philosophy,3.0,LEC,Lecture,,UGRD,
50067,PHIL,372,Philosophy of Race,3.0,LEC,Lecture,,UGRD,
50633,PHIL,429,Values and Biotechnology,3.0,LEC,Lecture,"Prerequisite: students must have completed 12 credits in Philosophy including PHIL232 or PHIL233 or PHIL235 or PHIL318 or PHIL330 or PHIL441 prior to enrolling. If Prerequisites are not satisfied, permission of the Department is required.",UGRD,
50669,PHIL,464,Advanced Studies in Epistemology,3.0,LEC,Lecture,Prerequisite: Must have completed 12 credits in Philosophy including PHIL263 or PHIL265 or PHIL364 or PHIL365; or permission of the Department.,UGRD,
50991,PHIL,613,Medieval Philosophy,3.0,SEM,Seminar,,GRAD,
26488,PHIZ,210,Critical Thinking,3.0,LEC,Lecture,,UGRD,
26511,PHIZ,235,Biomedical Ethics,3.0,LEC,Lecture,,UGRD,PHIL 235 = PHIL 248
46976,PHIZ,298,INTRO TOPICS IN PHILOSOPHY,3.0,LEC,Lecture,,UGRD,
27097,PHOT,201,INTRODUCTION TO COLOUR PHOTOGRAPHY,3.0,STU,Studio,Anti Req: Never Taken PHOT210,UGRD,
27098,PHOT,210,Foundations in Photographic Vision Theory and Practice I,6.0,STU,Studio,,UGRD,PHOT 200 = PHOT 210
27099,PHOT,211,BLACK AND WHITE PHOTOGRPAHY I,3.0,STU,Studio,Prerequisite: PHOT210 and ART267 previously or Corequisite; enrolment in the Major in Photography; or permission of the program director.,UGRD,
27102,PHOT,300,Photographic Vision: Theory and Practice II,6.0,STU,Studio,Prerequisite : PHOT210 and ART267. Enrolment in the Major in Photography is required.,UGRD,
27103,PHOT,301,Black and White II Fine Art Printing,3.0,LEC,Lecture,"Prerequisites: Prerequisite: PHOT210, PHOT211, PHOT331 . Enrolment in the Major in Photography is required.",UGRD,
27105,PHOT,311,Large Format Photography I,3.0,STU,Studio,"Prerequisite: PHOT210, 211; ART267; enrolment in the Major in Photography",UGRD,
27106,PHOT,312,Large Format Photography II,3.0,STU,Studio,"Prerequisite: PHOT210, 211, 311; ART267; enrolment in the Major in Photography",UGRD,PHOT 310 = PHOT 312
27110,PHOT,331,Digital Photography I,3.0,STU,Studio,"Prerequisite: Prerequisite or Corequisite: PHOT210, PHOT221. Enrolment in the Major in Photography is required. If Prerequisites are not satisfied, permission of the program coordinator is required.",UGRD,
27111,PHOT,332,Digital Photography II,3.0,STU,Studio,Prerequisite: PHOT331 and enrolment in the Major in Photography,UGRD,
27133,PHOT,400,Advanced Workshop in Photography,6.0,STU,Studio,"Prerequisite: Prerequisite: PHOT300, ART359. Students must have completed 48 credits",UGRD,
27134,PHOT,470,Professional Internship,6.0,STU,Studio,You must have completed a minimum amount of 48 credits.,UGRD,
27135,PHOT,471,Professional Internship I,3.0,STU,Studio,You must have completed a minimum amount of 48 credits.,UGRD,
27136,PHOT,472,Professional Internship II,3.0,STU,Studio,You must have completed a minimum amount of 48 credits.,UGRD,
27137,PHOT,480,Independent Study,6.0,STU,Studio,; Corequisite: PHOT4*** You must have completed a minimum amount of 48 credits.,UGRD,
27138,PHOT,481,Independent Study I,3.0,STU,Studio,,UGRD,
27157,PHOT,610,PHOTOGRAPHY I,6.0,STU,Studio,,GRAD,
27159,PHOT,611,PHOTOGRAPHY II,6.0,STU,Studio,Prerequisite PHOT610,GRAD,
27161,PHOT,612,PHOTOGRAPHY III,6.0,STU,Studio,Prerequisite: PHOT611,GRAD,
27162,PHOT,613,PHOTOGRAPHY IV,6.0,STU,Studio,Prerequisite: PHOT612,GRAD,
42196,PHOT,482,Independent Study II,3.0,STU,Studio,,UGRD,
46977,PHOT,398,SPECIAL TOPICS IN PHOTOGRAPHY,3.0,STU,Studio,"Prerequisite: PHOT210, 211; ART267; enrolment in the Major in Photography",UGRD,
46978,PHOT,399,SPECIAL TOPICS IN PHOTOGRAPHY,6.0,LEC,Lecture,"Prerequisite: PHOT210, 211; ART267; enrolment in the Major in Photography",UGRD,
46979,PHOT,461,SPECIAL TOPICS-PHOTOGRAPHY I,3.0,LEC,Lecture,,UGRD,
46980,PHOT,462,SPECIAL TOPIC-PHOTOGRAPHY II,3.0,LEC,Lecture,,UGRD,
46981,PHOT,498,SPECIAL TOPICS IN PHOTOGRAPHY,3.0,LEC,Lecture,"Prerequisite: Prerequisite: PHOT300, ART359. Students must have completed 48 credits",UGRD,
46982,PHOT,499,SPECIAL TOPICS IN PHOTOGRAPHY,6.0,LEC,Lecture,"Prerequisite: Prerequisite: PHOT300, ART359. Students must have completed 48 credits",UGRD,
27198,PHYS,200,Frontiers in Physics - Without Mathematics,3.0,LEC,Lecture,,UGRD,PHYS200 = PHYS298A
27198,PHYS,200,Frontiers in Physics - Without Mathematics,3.0,LEC,Lecture,,UGRD,
27204,PHYS,204,Mechanics,3.0,LEC,Lecture,"Prerequisite: MATH203 previously or Corequisite. Never Taken: CHEM212, CHEM217, CHEM241, CHEM234, EXCI351.",UGRD,
27205,PHYS,205,Electricity and Magnetism,3.0,LEC,Lecture,Prerequisite: MATH203 and PHYS204 or equivalent.,UGRD,
