Course ID,Subject,Catalog,Long Title,Class Units,Component Code,Component Descr,Pre Requisite Description,Career,Equivalent Courses
26885,PHIL,634,Selected Topics in Epistemology,3.0,LEC,Lecture,None,GRAD,None
26888,PHIL,640,TOPICS IN METAPHYSICS,3.0,LEC,Lecture,None,GRAD,None
26890,PHIL,643,Selected Topics in Metaphysics,3.0,LEC,Lecture,None,GRAD,None
26892,PHIL,650,ADVANCED TOPICS IN PHIL,3.0,LEC,Lecture,None,GRAD,None
26896,PHIL,651,PHILOSOPHY OF LANGUAGE,3.0,LEC,Lecture,None,GRAD,None
26897,PHIL,655,PHIL OF THE SOCIAL SCIENCES,3.0,LEC,Lecture,None,GRAD,None
26901,PHIL,662,ADVANCED TOPICS IN PHIL,3.0,LEC,Lecture,None,GRAD,None
26903,PHIL,663,WITTGENSTEIN,3.0,LEC,Lecture,None,GRAD,None
26906,PHIL,666,STUDIES/ANALYTIC PHILOSOPHY,3.0,LEC,Lecture,None,GRAD,None
26908,PHIL,668,ADVANCED TOPICS IN PHIL,3.0,LEC,Lecture,None,GRAD,None
26915,PHIL,672,Tutorial,3.0,LEC,Lecture,None,GRAD,None
26928,PHIL,672M,TUTORIAL/RATIONALITY VALUES IN SCIENCE,3.0,TUT,Tutorial,None,GRAD,None
26944,PHIL,676,ADVANCED TOPICS IN PHIL,3.0,LEC,Lecture,None,GRAD,None
26946,PHIL,678,Topics in Current Research,3.0,SEM,Seminar,None,GRAD,None
26950,PHIL,680,CORE SEMINAR,3.0,LEC,Lecture,None,GRAD,None
37988,PHIL,658,Selected Topics in Continental Philosophy,3.0,LEC,Lecture,None,GRAD,None
42132,PHIL,612,Ancient Philosophy,3.0,LEC,Lecture,Students who have received credit for PHIL601 or PHIL602 may not take this course for credit.,GRAD,None
42133,PHIL,615,19th-Century Philosophy,3.0,LEC,Lecture,None,GRAD,None
42134,PHIL,617,Origins of Analytic Philosophy,3.0,SEM,Seminar,None,GRAD,None
42138,PHIL,626,Political Philosophy,3.0,LEC,Lecture,None,GRAD,None
42153,PHIL,644,Philosophy of Science,3.0,LEC,Lecture,None,GRAD,None
42154,PHIL,646,Philosophy of Language,3.0,LEC,Lecture,None,GRAD,None
42156,PHIL,649,Phenomenology,3.0,LEC,Lecture,None,GRAD,None
42177,PHIL,693,Research,27.0,LEC,Lecture,None,GRAD,None
42178,PHIL,696,Monograph Thesis,27.0,THE,Thesis Research,None,GRAD,None
46967,PHIL,291,INTRO TO SPEC TOPICS IN PHIL,3.0,LEC,Lecture,None,UGRD,None
46968,PHIL,292,INTRO TO SPEC TOPICS IN PHIL,3.0,LEC,Lecture,None,UGRD,None
46969,PHIL,298,Introductory Topics in Philosophy,3.0,LEC,Lecture,None,UGRD,None
46970,PHIL,299,INTRODUCTORY TOPICS IN PHIL.,6.0,LEC,Lecture,None,UGRD,None
46971,PHIL,398,INTERMEDIATE SPECIAL TOPICS,3.0,LEC,Lecture,None,UGRD,None
46972,PHIL,399,INTERMED SPEC TOPICS IN PHIL,6.0,LEC,Lecture,None,UGRD,None
46973,PHIL,493,SPEC TOPICS IN PHILOSOPHY,6.0,LEC,Lecture,None,UGRD,None
46974,PHIL,498,Advanced Topics in Philosophy,3.0,LEC,Lecture,None,UGRD,None
46975,PHIL,499,ADVANCED TOPICS IN PHIL,6.0,LEC,Lecture,None,UGRD,None
47279,PHIL,616,Selected Topics in the History and Philosophy of Science,3.0,LEC,Lecture,None,GRAD,None
47330,PHIL,315,Intermediate Logic:  Themes and Problems,3.0,LEC,Lecture,None,UGRD,None
48452,PHIL,652,SELECTED TOPICS IN LOGIC,3.0,LEC,Lecture,Note: Students who have received credit for PHIL611 may not take this course for credit.,GRAD,None
48776,PHIL,316,Intermediate Logic,3.0,LEC,Lecture,Prerequisite: PHIL214.,UGRD,None
48777,PHIL,317,Inductive and Abductive Logic,3.0,LEC,Lecture,Prerequisite: PHIL210 or PHIL214 or permission of the Department.,UGRD,None
48779,PHIL,482,Advanced Topics in Ancient Philosophy,3.0,LEC,Lecture,Prerequisite: PHIL260 and PHIL261.,UGRD,None
48845,PHIL,641,Philosophical Foundations of Biology,3.0,LEC,Lecture,None,GRAD,None
48847,PHIL,656,Selected Topics in Analytic Philosophy,3.0,LEC,Lecture,None,GRAD,PHIL656 = PHIL666
49239,PHIL,631,Theories of Justice,3.0,LEC,Lecture,None,GRAD,None
49240,PHIL,614,Modern Philosophy,3.0,LEC,Lecture,None,GRAD,None
49262,PHIL,475,Contemporary Issues in Analytic Philosophy,3.0,LEC,Lecture,None,UGRD,None
49581,PHIL,281,Philosophy in the Islamic World,3.0,LEC,Lecture,None,UGRD,None
49582,PHIL,380,Chinese Philosophy: From Han to the 19th Century,3.0,LEC,Lecture,None,UGRD,None
49584,PHIL,659,"Selected Topics in Metaphysics, Epistemology, or Philosophy of Science",3.0,LEC,Lecture,None,GRAD,None
50066,PHIL,280,Classical Chinese Philosophy,3.0,LEC,Lecture,None,UGRD,None
50067,PHIL,372,Philosophy of Race,3.0,LEC,Lecture,None,UGRD,None
50633,PHIL,429,Values and Biotechnology,3.0,LEC,Lecture,"Prerequisite: students must have completed 12 credits in Philosophy including PHIL232 or PHIL233 or PHIL235 or PHIL318 or PHIL330 or PHIL441 prior to enrolling. If Prerequisites are not satisfied, permission of the Department is required.",UGRD,None
50669,PHIL,464,Advanced Studies in Epistemology,3.0,LEC,Lecture,Prerequisite: Must have completed 12 credits in Philosophy including PHIL263 or PHIL265 or PHIL364 or PHIL365; or permission of the Department.,UGRD,None
50991,PHIL,613,Medieval Philosophy,3.0,SEM,Seminar,None,GRAD,None
26488,PHIZ,210,Critical Thinking,3.0,LEC,Lecture,None,UGRD,None
26511,PHIZ,235,Biomedical Ethics,3.0,LEC,Lecture,None,UGRD,PHIL 235 = PHIL 248
46976,PHIZ,298,INTRO TOPICS IN PHILOSOPHY,3.0,LEC,Lecture,None,UGRD,None
27097,PHOT,201,INTRODUCTION TO COLOUR PHOTOGRAPHY,3.0,STU,Studio,Anti Req: Never Taken PHOT210,UGRD,None
27098,PHOT,210,Foundations in Photographic Vision Theory and Practice I,6.0,STU,Studio,None,UGRD,PHOT 200 = PHOT 210
27099,PHOT,211,BLACK AND WHITE PHOTOGRPAHY I,3.0,STU,Studio,Prerequisite: PHOT210 and ART267 previously or Corequisite; enrolment in the Major in Photography; or permission of the program director.,UGRD,None
27102,PHOT,300,Photographic Vision: Theory and Practice II,6.0,STU,Studio,Prerequisite : PHOT210 and ART267. Enrolment in the Major in Photography is required.,UGRD,None
27103,PHOT,301,Black and White II Fine Art Printing,3.0,LEC,Lecture,"Prerequisites: Prerequisite: PHOT210, PHOT211, PHOT331 . Enrolment in the Major in Photography is required.",UGRD,None
27105,PHOT,311,Large Format Photography I,3.0,STU,Studio,"Prerequisite: PHOT210, 211; ART267; enrolment in the Major in Photography",UGRD,None
27106,PHOT,312,Large Format Photography II,3.0,STU,Studio,"Prerequisite: PHOT210, 211, 311; ART267; enrolment in the Major in Photography",UGRD,PHOT 310 = PHOT 312
27110,PHOT,331,Digital Photography I,3.0,STU,Studio,"Prerequisite: Prerequisite or Corequisite: PHOT210, PHOT221. Enrolment in the Major in Photography is required. If Prerequisites are not satisfied, permission of the program coordinator is required.",UGRD,None
27111,PHOT,332,Digital Photography II,3.0,STU,Studio,Prerequisite: PHOT331 and enrolment in the Major in Photography,UGRD,None
27133,PHOT,400,Advanced Workshop in Photography,6.0,STU,Studio,"Prerequisite: Prerequisite: PHOT300, ART359. Students must have completed 48 credits",UGRD,None
27134,PHOT,470,Professional Internship,6.0,STU,Studio,You must have completed a minimum amount of 48 credits.,UGRD,None
27135,PHOT,471,Professional Internship I,3.0,STU,Studio,You must have completed a minimum amount of 48 credits.,UGRD,None
27136,PHOT,472,Professional Internship II,3.0,STU,Studio,You must have completed a minimum amount of 48 credits.,UGRD,None
27137,PHOT,480,Independent Study,6.0,STU,Studio,; Corequisite: PHOT4*** You must have completed a minimum amount of 48 credits.,UGRD,None
27138,PHOT,481,Independent Study I,3.0,STU,Studio,None,UGRD,None
27157,PHOT,610,PHOTOGRAPHY I,6.0,STU,Studio,None,GRAD,None
27159,PHOT,611,PHOTOGRAPHY II,6.0,STU,Studio,Prerequisite PHOT610,GRAD,None
27161,PHOT,612,PHOTOGRAPHY III,6.0,STU,Studio,Prerequisite: PHOT611,GRAD,None
27162,PHOT,613,PHOTOGRAPHY IV,6.0,STU,Studio,Prerequisite: PHOT612,GRAD,None
42196,PHOT,482,Independent Study II,3.0,STU,Studio,None,UGRD,None
46977,PHOT,398,SPECIAL TOPICS IN PHOTOGRAPHY,3.0,STU,Studio,"Prerequisite: PHOT210, 211; ART267; enrolment in the Major in Photography",UGRD,None
46978,PHOT,399,SPECIAL TOPICS IN PHOTOGRAPHY,6.0,LEC,Lecture,"Prerequisite: PHOT210, 211; ART267; enrolment in the Major in Photography",UGRD,None
46979,PHOT,461,SPECIAL TOPICS-PHOTOGRAPHY I,3.0,LEC,Lecture,None,UGRD,None
46980,PHOT,462,SPECIAL TOPIC-PHOTOGRAPHY II,3.0,LEC,Lecture,None,UGRD,None
46981,PHOT,498,SPECIAL TOPICS IN PHOTOGRAPHY,3.0,LEC,Lecture,"Prerequisite: Prerequisite: PHOT300, ART359. Students must have completed 48 credits",UGRD,None
46982,PHOT,499,SPECIAL TOPICS IN PHOTOGRAPHY,6.0,LEC,Lecture,"Prerequisite: Prerequisite: PHOT300, ART359. Students must have completed 48 credits",UGRD,None
27198,PHYS,200,Frontiers in Physics - Without Mathematics,3.0,LEC,Lecture,None,UGRD,PHYS200 = PHYS298A
27198,PHYS,200,Frontiers in Physics - Without Mathematics,3.0,LEC,Lecture,None,UGRD,None
27204,PHYS,204,Mechanics,3.0,LEC,Lecture,"Prerequisite: MATH203 previously or Corequisite. Never Taken: CHEM212, CHEM217, CHEM241, CHEM234, EXCI351.",UGRD,None
27205,PHYS,205,Electricity and Magnetism,3.0,LEC,Lecture,Prerequisite: MATH203 and PHYS204 or equivalent.,UGRD,None
27207,PHYS,206,Waves and Modern Physics,3.0,LEC,Lecture,"Prerequisite: PHYS204; Never Taken: CHEM212, CHEM217, CHEM234, CHEM241, PHYS252, PHYS367.",UGRD,None
27216,PHYS,224,Introductory Experimental Mechanics,1.0,LAB,Laboratory,"Prerequisite: PHYS204; Never Taken: CHEM212, CHEM217, CHEM234, CHEM241, EXCI351.",UGRD,None
27217,PHYS,225,Introductory Experimental Electricity,1.0,LAB,Laboratory,Prerequisite: PHYS205 previously or Corequisite; Never Taken PHYS290.,UGRD,None
27218,PHYS,226,Introductory Experimental Waves and Modern Physics,1.0,LAB,Laboratory,"Prerequisite: PHYS206 previously or Corequisite; Never Taken: PHYS394, CHEM212, CHEM217, CHEM234, CHEM241",UGRD,None
27220,PHYS,232,Methods of Theoretical Physics I,3.0,LEC,Lecture,"Prerequisite: MAST218 previously or Corequisite; Never taken PHYS345, PHYS370, PHYS440.",UGRD,None
27220,PHYS,232,Methods of Theoretical Physics I,3.0,TUT,Tutorial,"Prerequisite: MAST218 previously or Corequisite; Never taken PHYS345, PHYS370, PHYS440.",UGRD,None
27223,PHYS,236,Numerical Analysis in Physics with Python,3.0,LEC,Lecture,"Prerequisite: Prerequisite: MATH204, MATH205.",UGRD,None
27223,PHYS,236,Numerical Analysis in Physics with Python,3.0,TUT,Tutorial,"Prerequisite: Prerequisite: MATH204, MATH205.",UGRD,None
27226,PHYS,244,CLASSICAL MECHANICS II,3.0,LEC,Lecture,None,UGRD,None
27228,PHYS,245,Classical Mechanics,3.0,LEC,Lecture,"Prerequisite: MATH204 and MATH205 or equivalent; Never Taken PHYS243, PHYS244, PHYS291, PHYS345.",UGRD,None
27228,PHYS,245,Classical Mechanics,3.0,TUT,Tutorial,"Prerequisite: MATH204 and MATH205 or equivalent; Never Taken PHYS243, PHYS244, PHYS291, PHYS345.",UGRD,None
27229,PHYS,252,Optics,3.0,LEC,Lecture,Prerequisite: PHYS206; Never Taken: PHYS352.,UGRD,None
27229,PHYS,252,Optics,3.0,TUT,Tutorial,Prerequisite: PHYS206; Never Taken: PHYS352.,UGRD,None
27230,PHYS,253,Electricity and Magnetism I,3.0,LEC,Lecture,"Prerequisite: PHYS205 or equivalent; MAST218 or equivalent, previously or Corequisite; NeverTaken: PHYS293, PHYS354, PHYS460.",UGRD,None
27230,PHYS,253,Electricity and Magnetism I,3.0,TUT,Tutorial,"Prerequisite: PHYS205 or equivalent; MAST218 or equivalent, previously or Corequisite; NeverTaken: PHYS293, PHYS354, PHYS460.",UGRD,None
27232,PHYS,260,Introductory Biophysics,3.0,LEC,Lecture,"Prerequisite: PHYS204, 205, 206; BIOL201; CHEM205; MATH203; or equivalent.",UGRD,PHYS 260 = PHYS 298B
27232,PHYS,260,Introductory Biophysics,3.0,TUT,Tutorial,"Prerequisite: PHYS204, 205, 206; BIOL201; CHEM205; MATH203; or equivalent.",UGRD,PHYS 260 = PHYS 298B
27233,PHYS,273,Energy and Environment,3.0,LEC,Lecture,"Students registered in Physics, Chemistry, Biochemistry, Electrical and Mechanical Engineering programs may not take this course for credit.",UGRD,None
27234,PHYS,290,Experimental Electronics,2.0,LAB,Laboratory,"Prerequisite: PHYS205 and PHYS225 or equivalent; Never Taken: PHYS295, PHYS296, PHYS392, PHYS494.",UGRD,None
27235,PHYS,291,Experimental Mechanics I,1.0,LAB,Laboratory,"Prerequisite: PHYS245, previously or Corequisite.",UGRD,None
27237,PHYS,293,Experimental Electricity and Magnetism I,1.0,LAB,Laboratory,Prerequisite: PHYS253 previously or Corequisite.,UGRD,None
27241,PHYS,297,Experimental Optics,1.0,LAB,Laboratory,Prerequisite: PHYS252 previously or Corequisite.,UGRD,None
27266,PHYS,334,Thermodynamics,3.0,LEC,Lecture,Prerequisite: The following course must be completed previously: PHYS204 or equivalent; MAST218 or equivalent. Prerequisite or Corequisite: MAST219 .,UGRD,None
27266,PHYS,334,Thermodynamics,3.0,TUT,Tutorial,Prerequisite: The following course must be completed previously: PHYS204 or equivalent; MAST218 or equivalent. Prerequisite or Corequisite: MAST219 .,UGRD,None
27267,PHYS,335,Methods of Theoretical Physics II,3.0,LEC,Lecture,Prerequisite: PHYS232 or equivalent; MAST219 previously or Corequisite.,UGRD,None
27267,PHYS,335,Methods of Theoretical Physics II,3.0,TUT,Tutorial,Prerequisite: PHYS232 or equivalent; MAST219 previously or Corequisite.,UGRD,None
27270,PHYS,345,Advanced Classical Mechanics,3.0,LEC,Lecture,Prerequisite: PHYS232 or equivalent; PHYS245 or equivalent; MAST219.,UGRD,None
27270,PHYS,345,Advanced Classical Mechanics,3.0,TUT,Tutorial,Prerequisite: PHYS232 or equivalent; PHYS245 or equivalent; MAST219.,UGRD,None
27279,PHYS,354,Electricity and Magnetism II,3.0,LEC,Lecture,"Prerequisite: PHYS253 or equivalent; MAST219 or equivalent, previously or Corequisite.",UGRD,PHYS 353 = PHYS 354
27279,PHYS,354,Electricity and Magnetism II,3.0,TUT,Tutorial,"Prerequisite: PHYS253 or equivalent; MAST219 or equivalent, previously or Corequisite.",UGRD,PHYS 353 = PHYS 354
27280,PHYS,355,ELECTRONICS,3.0,LEC,Lecture,None,UGRD,None
27280,PHYS,355,ELECTRONICS,3.0,TUT,Tutorial,None,UGRD,None
27285,PHYS,367,Modern Physics and Relativity,3.0,LEC,Lecture,Prerequisite: PHYS205 and PHYS206 or equivalent.,UGRD,None
27285,PHYS,367,Modern Physics and Relativity,3.0,TUT,Tutorial,Prerequisite: PHYS205 and PHYS206 or equivalent.,UGRD,None
27286,PHYS,370,Nonlinear Dynamics/Chaos/Fractals,3.0,LEC,Lecture,Prerequisite: PHYS232 or equivalent.,UGRD,PHYS370 = PHYS498A
27286,PHYS,370,Nonlinear Dynamics/Chaos/Fractals,3.0,LEC,Lecture,Prerequisite: PHYS232 or equivalent.,UGRD,None
27287,PHYS,377,Quantum Mechanics I,3.0,LEC,Lecture,Prerequisite: PHYS206.,UGRD,None
27287,PHYS,377,Quantum Mechanics I,3.0,TUT,Tutorial,Prerequisite: PHYS206.,UGRD,None
27293,PHYS,385,Astrophysics,3.0,LEC,Lecture,Prerequisite: PHYS284.,UGRD,None
27296,PHYS,392,SELECTED TOPICS IN PHYSICS,3.0,LEC,Lecture,Prerequisite: PHYS290 or PHYS296 or equivalent.,UGRD,None
27299,PHYS,394,Experimental Atomic Physics,1.0,LAB,Laboratory,Prerequisite: PHYS226 or equivalent.,UGRD,None
27329,PHYS,435,Statistical Physics,3.0,LEC,Lecture,Prerequisite: PHYS334 and PHYS367.,UGRD,None
27331,PHYS,436,Methods of Theoretical Physics III,3.0,LEC,Lecture,Prerequisite: PHYS335.,UGRD,None
27333,PHYS,440,Computational Methods in Physics with Python,3.0,LEC,Lecture,"Prerequisite: PHYS236 and PHYS335 and PHYS377,",UGRD,None
27341,PHYS,458,Advanced Electrodynamics,3.0,REA,Reading,Prerequisite: PHYS354 and PHYS436.,UGRD,None
27342,PHYS,461,Membrane Biophysics,3.0,LEC,Lecture,Prerequisite: BIOL266 and PHYS460.,UGRD,None
27346,PHYS,468,Condensed Matter and Nanophysics,3.0,LEC,Lecture,Prerequisite: PHYS459; PHYS377 previously or Corequisite.,UGRD,None
27350,PHYS,478,Quantum Mechanics II,3.0,LEC,Lecture,Prerequisite: PHYS377,UGRD,None
27363,PHYS,496,HONOURS RESEARCH PROJECT,6.0,SEM,Seminar,None,UGRD,None
27364,PHYS,497,Specialization Research Project,3.0,RSC,Research,None,UGRD,None
27384,PHYS,601,ADVANCED QUANTUM MECHANICS I,3.0,LEC,Lecture,None,GRAD,None
27385,PHYS,602,ADV QUANTUM MECHANICS II,3.0,LEC,Lecture,None,GRAD,None
27386,PHYS,603,High Energy Physics,3.0,LEC,Lecture,None,GRAD,None
27402,PHYS,635,SEL TOP/SOLID STATE PHYSICS,4.0,LEC,Lecture,None,GRAD,None
27406,PHYS,636,CONDENSED MATTER PHYSICS I,3.0,LEC,Lecture,None,GRAD,None
27407,PHYS,637,CONDENSED MATTER PHYSICS II,3.0,LEC,Lecture,Prerequisite: PHYS636 or equivalent; undergraduate-level quantum mechanics.,GRAD,None
27409,PHYS,644,ADV CLASSICAL MECH/RELATIV Y,3.0,LEC,Lecture,None,GRAD,None
27421,PHYS,663,QUANTITATIVE HUMAN SYSTEMS PHYSIOLOGY,3.0,LEC,Lecture,None,GRAD,None
27429,PHYS,679,SELECTED TOP IN APPLIED PHYS,3.0,LEC,Lecture,None,GRAD,None
27435,PHYS,760,M. SC. SEM/SELECTED TOPICS,3.0,SEM,Seminar,None,GRAD,None
27440,PHYS,850,DOCTORAL RESEARCH & THESIS,70.0,LEC,Lecture,None,GRAD,None
27442,PHYS,855,COMPREHENSIVE EXAMINATION,4.0,LEC,Lecture,None,GRAD,None
27444,PHYS,861,DEPARTMENT SEM - PHD STUDENT,3.0,SEM,Seminar,None,GRAD,None
27447,PHYS,890,DOCTORAL RSRCH AND THESIS,69.0,THE,Thesis Research,None,GRAD,None
37999,PHYS,649,Selected Topics in Theoretical Physics,3.0,LEC,Lecture,None,GRAD,None
38003,PHYS,862,PH.D. SEM ON SELECTED TOP II,3.0,SEM,Seminar,None,GRAD,None
42204,PHYS,642,STATISTICAL PHYSICS,3.0,LEC,Lecture,None,GRAD,None
42206,PHYS,752,MASTER S RESEARCH AND THESIS,25.0,LEC,Lecture,None,GRAD,None
42207,PHYS,761,DEPT SEM FOR M. SC. STUDENTS,4.0,LEC,Lecture,None,GRAD,None
42208,PHYS,790,MASTER S RSRCH AND THESIS,33.0,THE,Thesis Research,None,GRAD,None
42209,PHYS,790A,THESIS,33.0,LEC,Lecture,None,GRAD,None
42210,PHYS,870,COMPREHEN E EXAM/RSRCH PROPO,6.0,LEC,Lecture,None,GRAD,None
46983,PHYS,298,Selected Topics in Physics,3.0,LEC,Lecture,None,UGRD,None
46984,PHYS,324,SELECTED TOPICS IN PHYSICS,3.0,LEC,Lecture,None,UGRD,None
46985,PHYS,325,SELECTED TOPICS IN PHYSICS,3.0,LEC,Lecture,None,UGRD,None
46986,PHYS,398,SELECTED TOPICS IN PHYSICS,3.0,LEC,Lecture,None,UGRD,None
46987,PHYS,399,SELECTED TOPICS IN PHYSICS,6.0,LEC,Lecture,None,UGRD,None
46988,PHYS,498,Advanced Topics in Physics,3.0,LEC,Lecture,None,UGRD,None
46989,PHYS,499,ADVANCED TOPICS IN PHYSICS,6.0,LEC,Lecture,None,UGRD,None
46990,PHYS,618,TOPICS:QUANTUM+PARTICLE PHYS,4.0,LEC,Lecture,None,GRAD,None
46991,PHYS,619,SEL TOP/ELEMENTARY PART PHYS,4.0,LEC,Lecture,None,GRAD,None
47814,PHYS,284,Introduction to Astronomy,3.0,LEC,Lecture,None,UGRD,None
48349,PHYS,460,Chemical Aspects of Biophysics,3.0,LEC,Lecture,Prerequisite: PHYS253; PHYS334 previously or Corequisite.,UGRD,PHYS 360 = PHYS 460
48350,PHYS,462,Bioenergetics,3.0,LEC,Lecture,Prerequisite: PHYS460 and PHYS461.,UGRD,None
48351,PHYS,459,Solid State Physics,3.0,LEC,Lecture,Prerequisite: PHYS377 previously or Corequisite.,UGRD,PHYS 358 = PHYS 459
48372,PHYS,660,CHEMICAL ASPECTS OF BIOPHYSICS,3.0,LEC,Lecture,None,GRAD,None
48373,PHYS,443,QUANTITATIVE HUMAN SYSTEMS PHYSIOLOGY,3.0,LEC,Lecture,"Prerequisite: Open to all in-program Science and Engineering students with a minimum of 45 University credits, not including CEGEP-level science Prerequisites, or permission of the instructor.",UGRD,None
48374,PHYS,445,PRINCIPLES OF MEDICAL IMAGING,3.0,LEC,Lecture,"Prerequisite: Open to all in-program Science and Engineering students with a minimum of 45 University credits, not including CEGEP-level science Prerequisites, or permission of the instructor.",UGRD,None
48375,PHYS,665,PRINCIPLES OF MEDICAL IMAGING,3.0,LEC,Lecture,None,GRAD,None
49249,PHYS,230,Experimental Physics I,3.0,LAB,Laboratory,"Prerequisite: Enrolment in a Physics program; PHYS204, 205, 206, 224, 225 and 226; or equivalent; nine credits in Physics previously or Corequisite.",UGRD,None
49250,PHYS,330,Experimental Physics II,3.0,LAB,Laboratory,None,UGRD,None
49631,PHYS,609,Selected Topics in Quantum or High Energy Physics,3.0,LEC,Lecture,None,GRAD,None
50146,PHYS,289,Honours Research Experience,3.0,LEC,Lecture,None,UGRD,None
50147,PHYS,389,Honours Research Experience II,3.0,LEC,Lecture,None,UGRD,None
50916,PHYS,463,Optical Spectroscopy with Biophysics Applications,3.0,LEC,Lecture,None,UGRD,None
50068,PLTH,501,Play Therapy 1 Introduction to Play Therapy,3.0,LEC,Lecture,None,GRAD,None
50070,PLTH,502,Play Therapy 2 Cognitive Behavioural Child-Centered Play Therapy,3.0,LEC,Lecture,Prerequisite: PLTH501,GRAD,None
50071,PLTH,503,Play Therapy 3 Child-Centered Group Play Therapy,3.0,LEC,Lecture,Prerequisites: PLTH501 and 502,GRAD,None
50072,PLTH,504,Play Therapy 4 Relational Play Therapy and Filial Play Therapy,3.0,LEC,Lecture,Prerequisite: PLTH501 and 502 and 503,GRAD,None
50073,PLTH,505,Play Therapy 5 Neurobiology and Attachment in Play Therapy,3.0,LEC,Lecture,Prerequisites: PLTH501 and 502 and 503 and 504,GRAD,None
13985,POLI,285,INTRO TO LAW & SOCIETY,3.0,LEC,Lecture,None,UGRD,None
27584,POLI,202,Introduction to Political Science,3.0,LEC,Lecture,None,UGRD,None
27585,POLI,203,Introduction to Comparative Politics,3.0,LEC,Lecture,None,UGRD,None
27586,POLI,204,INTRO TO CANADIAN POLITICS,3.0,LEC,Lecture,None,UGRD,None
27587,POLI,205,Introduction to International Relations,3.0,LEC,Lecture,None,UGRD,None
27588,POLI,206,Introduction to Western Political Theory,3.0,LEC,Lecture,None,UGRD,None
27589,POLI,207,Introduction to Political Science Research,3.0,LEC,Lecture,Students who have received credit for POLI392 may not take this course for credit.,UGRD,None
27589,POLI,207,Introduction to Political Science Research,3.0,TUT,Tutorial,Students who have received credit for POLI392 may not take this course for credit.,UGRD,None
27590,POLI,208,Global Environmental Issues and Ecological Justice,3.0,LEC,Lecture,None,UGRD,POLI208 = LOYC240 = POLI298B
27590,POLI,208,Global Environmental Issues and Ecological Justice,3.0,LEC,Lecture,None,UGRD,None
27591,POLI,209,Public Security and Terrorism,3.0,LEC,Lecture,None,UGRD,POLI209 = POLI298F
27591,POLI,209,Public Security and Terrorism,3.0,LEC,Lecture,None,UGRD,None
27598,POLI,212,Politics and Economy,3.0,LEC,Lecture,None,UGRD,None
27600,POLI,214,Human Rights: An Overview,3.0,LEC,Lecture,None,UGRD,POLI214 = POLI298B
27600,POLI,214,Human Rights: An Overview,3.0,LEC,Lecture,None,UGRD,None
27601,POLI,215,Global Politics,3.0,LEC,Lecture,None,UGRD,POLI215 = POLI298I
27601,POLI,215,Global Politics,3.0,LEC,Lecture,None,UGRD,None
27602,POLI,216,Introduction to the United Nations,3.0,LEC,Lecture,None,UGRD,POLI216 = POLI298K
27602,POLI,216,Introduction to the United Nations,3.0,LEC,Lecture,None,UGRD,None
27603,POLI,217,Comparing Democracies,3.0,LEC,Lecture,None,UGRD,POLI217 = POLI298N
27603,POLI,217,Comparing Democracies,3.0,LEC,Lecture,None,UGRD,None
27604,POLI,219,Governance and Organized Crime,3.0,LEC,Lecture,None,UGRD,POLI219 = POLI298Z
27604,POLI,219,Governance and Organized Crime,3.0,LEC,Lecture,None,UGRD,None
27649,POLI,300,Not-for-Profit Organizations and the Law,3.0,LEC,Lecture,Prerequisite: POLI204 or permission of the Department.,UGRD,None
27653,POLI,301,Social Movements and Protest Politics,3.0,LEC,Lecture,Prerequisite: POLI203 or POLI205; or permission of the department.,UGRD,None
27654,POLI,302,Causes of War,3.0,LEC,Lecture,Prerequisite: POLI205 or permission of the Department.,UGRD,POLI302 = POLI298F
27654,POLI,302,Causes of War,3.0,LEC,Lecture,Prerequisite: POLI205 or permission of the Department.,UGRD,None
27655,POLI,303,Chinese Security Politics,3.0,LEC,Lecture,Prerequisite: POLI205 or permission of the Department.,UGRD,None
27656,POLI,304,Theories of Foreign Policy Making,3.0,LEC,Lecture,Prerequisite: POLI205 or permission of the Department.,UGRD,None
27657,POLI,305,International Political Economy,3.0,LEC,Lecture,Prerequisite: POLI205 or permission of the Department.,UGRD,None
27658,POLI,306,Classical Political Thought,3.0,LEC,Lecture,Prerequisite: POLI206 or permission of the Department.,UGRD,None
27659,POLI,307,The U.S. Presidency,3.0,LEC,Lecture,Prerequisite: POLI203 or permission of the Department.,UGRD,None
27661,POLI,309,Women and Politics in Canada,3.0,LEC,Lecture,Prerequisite: POLI204 or permission of the Department.,UGRD,None
27662,POLI,310,Politics of the U.S.,3.0,LEC,Lecture,Prerequisite: POLI203 or permission of the Department.,UGRD,None
27665,POLI,311,International Public Law,3.0,LEC,Lecture,Prerequisite: POLI205 or permission of the Department.,UGRD,None
27667,POLI,312,Special Topics in International Politics,3.0,LEC,Lecture,Prerequisite: POLI205 or permission of the Department.,UGRD,None
27669,POLI,313,Special Topics in Comparative Politics,3.0,LEC,Lecture,Prerequisite: POLI203 or permission of the Department.,UGRD,None
27673,POLI,314,Special Topics in Canadian and Quebec Politics,3.0,LEC,Lecture,Prerequisite: POLI204 or permission of the Department.,UGRD,None
27675,POLI,315,International Organizations,3.0,LEC,Lecture,Prerequisite: POLI205 or permission of the Department.,UGRD,None
27676,POLI,316,Special Topics in Public Policy and Administration,3.0,LEC,Lecture,None,UGRD,None
27677,POLI,317,Special Topics in Political Theory,3.0,LEC,Lecture,Prerequisite: POLI206 or permission of the department.,UGRD,None
